entry_date,exit_date,side,entry_price,exit_price,pnl_pct,hold_candles
2026-04-15 20:00:00,2026-04-16 20:00:00,SHORT,84.85,89.03,-0.05006340601060704,6
2026-04-20 16:00:00,2026-04-20 20:00:00,SHORT,85.75,85.24,0.005147521865889272,1
2026-04-27 04:00:00,2026-04-27 08:00:00,SHORT,85.21,85.19,-0.0005652857645816686,1
2026-04-27 16:00:00,2026-04-28 00:00:00,LONG,84.12,84.12,-0.0008,2
2026-04-28 16:00:00,2026-04-29 16:00:00,SHORT,83.85,82.13,0.0197128205128205,6
2026-04-29 20:00:00,2026-04-30 20:00:00,SHORT,83.01,83.04,-0.001161402240693906,6
2026-05-03 00:00:00,2026-05-06 20:00:00,SHORT,83.61,89.1,-0.06646200215285246,23
2026-05-13 12:00:00,2026-05-13 16:00:00,SHORT,90.37,90.9,-0.006664778134336629,1
2026-05-13 16:00:00,2026-05-15 04:00:00,LONG,90.9,91.56,0.006460726072607222,9
2026-05-15 04:00:00,2026-05-15 08:00:00,SHORT,91.56,91.21,0.0030226299694190535,1
2026-05-15 12:00:00,2026-05-16 12:00:00,LONG,89.0,86.42,-0.0297887640449438,6
2026-05-16 16:00:00,2026-05-17 16:00:00,LONG,86.65,86.74,0.0002386612810154552,6
2026-05-17 20:00:00,2026-05-18 00:00:00,LONG,85.17,84.79,-0.005261664905483098,1
2026-05-23 08:00:00,2026-05-25 00:00:00,SHORT,82.2,84.88,-0.033403406326033974,10
2026-05-28 04:00:00,2026-05-30 20:00:00,SHORT,81.19,82.69,-0.019275181672619778,16
2026-06-01 08:00:00,2026-06-01 12:00:00,LONG,80.78,79.56,-0.015902748205001222,1
2026-06-01 16:00:00,2026-06-01 20:00:00,LONG,81.16,81.25,0.0003089206505668237,1
2026-06-02 04:00:00,2026-06-02 16:00:00,SHORT,79.63,75.47,0.051441617480848884,3
